source,text,Data Bersih,sentiment_score,sentiment_label
Twitter,Mulai tahun ini di F1 Penggerak mobil menggunakan 50% ICE &amp; 50% motor listrik. Jadi cara bawa nya harus kayak mobil hybrid pada umumnya supaya battery keisi memanfaatkan regen brakes &amp; MGU-K. https://t.co/BCjonaQhri,f gerak mobil ice amp motor listrik bawa nya kayak mobil hybrid battery isi manfaat regen brakes amp mguk,7,Positif
Twitter,@ShamsiAli2 Bentuk lagi aja kepolisian baru biar yg sekarang masuk jadi karyawan MBG. Enak tau denger-denger bentar lagi mau dikasih motor listrik ama pak wo.,bentuk polisi biar masuk karyawan mbg enak tau dengerdenger bentar kasih motor listrik wo,8,Positif
Twitter,21. Selain butuh generator diesel yang pasti jauh lebih berat daripada mesin turbin gas IEP juga butuh motor listrik yang sangat berat. Motor listrik dengan kelas daya 32.000 hp bobotnya bisa tembus 90 ton per unit. 4x lebih berat daripada 1 unit turbin gas LM2500. https://t.co/b8gtY6MiPD,butuh generator diesel berat mesin turbin gas iep butuh motor listrik berat motor listrik kelas daya hp bobot tembus ton unit x berat unit turbin gas lm,-24,Negatif
Twitter,@rasjawa serwhu sy mobil listrik kalo macet ga akan boros justru mobil bensin yg terus berputae rpm nya kayaknya itu cuma istirahat lelah atau emang baterai nya tinggal 10 persen kebawah tapi keburu habis sblum sampe rest area,serwhu sy mobil listrik macet boros mobil bensin berputae rpm nya kayak istirahat lelah emang baterai nya tinggal persen bawah keburu habis sblum sampe rest area,-4,Negatif
Twitter,@rasjawa Mas pernah pakai ev belum? Justru kalau macet itu cuma habis baterai 3-5 % apalagi cuma jalan ke bandung kenapa bisa ambil kesimpulan baterai habis? Mas nya ngobrol sama supir ev nya?,mas pakai ev macet habis baterai jalan bandung ambil simpul baterai habis mas nya ngobrol supir ev nya,-2,Negatif
Twitter,@rasjawa Apa iya driver EV sebego itu? Kalo gw ya akan cek batere estimasi jarak tempuh cek traffic di maps pas di rest area yg ada SPKLU nya kalo itung2an nya sampe tujuan ya lanjut kalo enggak ya antri ngecas. Lain hal kalo ada force majeure (macet efek kecelakaan atau bencana).,iya driver ev bego gw ya cek batere estimasi jarak tempuh cek traffic maps pas rest area spklu nya itungan nya sampe tuju ya ya antri ngecas force majeure macet efek celaka bencana,6,Positif
Twitter,PETUALANGAN PETRUK-GARENG NUNGGU SMART HASHTAGS Di sebuah desa wayang modern bernama WayangWeb3 Petruk dan Gareng lagi asyik nongkrong di warung kopi digital sambil scroll X pakai HP jadul mereka. Minggu lalu (sekitar 9 Februari 2026) Petruk tiba-tiba bilang ke Gareng: Eh https://t.co/rcbvvdotQv,tualang petrukgareng nunggu smart hashtags desa wayang modern nama wayangweb truk gareng asyik nongkrong warung kopi digital scroll x pakai hp jadul minggu februari truk tibatiba bilang gareng eh,1,Positif
Twitter,Uflim memperkenalkan kaca film resmi untuk Jaecoo J5 di Indonesia International Motor Show (IIMS) 2026 dengan klaim dapat mendinginkan kabin sekaligus membantu menghemat baterai kendaraan listrik. Kaca film ini dirancang untuk menahan panas dari sinar matahari sehingga suhu https://t.co/fwU3wSK8X8,uflim kenal kaca film resmi jaecoo j indonesia international motor show iims klaim dingin kabin bantu hemat baterai kendara listrik kaca film rancang tahan panas sinar matahari suhu,19,Positif
Twitter,Hyundai Indonesia menghadirkan program Hyundai Subscribe layanan sewa mobil listrik Ioniq 5 N dengan harga mulai Rp15 juta per bulan. Melalui program ini konsumen dapat menikmati kendaraan listrik dengan biaya yang lebih fleksibel tanpa harus membeli langsung sekaligus https://t.co/aFDm556WvP,hyundai indonesia hadir program hyundai subscribe layan sewa mobil listrik ioniq n harga rp juta program konsumen nikmat kendara listrik biaya fleksibel beli langsung,18,Positif
Twitter,Pilih Kaca Film Mobil Listrik Jangan Asal Simak Tipsnya https://t.co/QNKzvOA82q,pilih kaca film mobil listrik simak tipsnya,2,Positif
Twitter,@innovacommunity selain pengunaan cylinder head iron steel mereka bawa sebagian yg garap mobil WEC mereka buat setup tenaga listrik+turbo mereka supaya minim lag. Ini juga efek usulan mereka masalah start ditolak yg lain sekarang tim lain kelimpungan ngatasin turbo lag mereka cuma cengar cengir,pengunaan cylinder head iron steel bawa garap mobil wec setup tenaga listrikturbo minim lag efek usul start tolak tim kelimpungan ngatasin turbo lag cengar cengir,-1,Negatif
Twitter,Mobil Listrik e-Vitara Dianggap Kemahalan Suzuki Bilang Begini https://t.co/VI8fFwwZjZ,mobil listrik evitara anggap mahal suzuki bilang,2,Positif
Twitter,@ramdanichan @arisw89 @rasjawa tp tar di SPKLU nya pasti penuh jg kali ya,tar spklu nya penuh kali ya,4,Positif
Twitter,Pemkot Banjarmasin sedang dalam tahap pengadaan mobil listrik untuk camat dan kepala SKPD Rp 5 2 miliar. Urgensinya dipertanyakan. #Metropolitan #AdadiKompas https://t.co/pwnTPOoYFX,pemkot banjarmasin tahap ada mobil listrik camat kepala skpd rp miliar urgensi,5,Positif
Twitter,Seorang netizen dengan gobloknya nyolokin mobil ke SPKLU tapi gak nyalain start charging. Udah kayak kisah rice cooker versi EV,netizen goblok nyolokin mobil spklu gak nyalain start charging udah kayak kisah rice cooker versi ev,-7,Negatif
Twitter,@arisw89 @rasjawa @Isnasson di area tol gratis sampai pintu tol. di rest area banyak SPKLU jadi gak perlu bayar towing,area tol gratis pintu tol rest area spklu gak bayar towing,5,Positif
Twitter,Tendang Wuling Sampai Denza! Mobil Listrik Ini Jadi Raja Jalanan RI https://t.co/c71U90B8nx,tendang wuling denza mobil listrik raja jalan ri,-2,Negatif
Twitter,pad! OVERKONTRAK KOS SUKAWENING ️ Feb 2026 Juli 2026 (6 bln) Permata Kost Full furnished free air &amp; listrik KM dalam dapur sendiri parkir mobil/motor security 24 jam lt 1 Minat? Reply aku DM pad! https://t.co/3YADlQbL3T,pad overkontrak kos sukawening feb juli bln permata kost full furnished free air amp listrik dapur parkir mobilmotor security jam lt minat reply dm pad,12,Positif
Twitter,baekhyun chen naik motor listrik kek mau beli seblak anjer https://t.co/cOFhShO3N1,baekhyun chen motor listrik kek beli seblak anjer,-1,Negatif
Twitter,Karena ketiadaan MGU-H musim ini. Keliatan bnget ada turbo lag saat akselerasi. Sebelumnya turbin Turbo terhubung dgn motor generator yg berfungsi menghasilkan listrik dari putaran turbocharged dan membantu memutar turbine turbocharged saat akselerasi. https://t.co/KzGU8v7Ek3,tiada mguh musim liat bnget turbo lag akselerasi turbin turbo hubung motor generator fungsi hasil listrik putar turbocharged bantu putar turbine turbocharged akselerasi,10,Positif
Twitter,Begini Cara Wuling Bersaing di Pasar Mobil Listrik Indonesia | RENGGINANG https://t.co/krLmozzTqc,wuling saing pasar mobil listrik indonesia rengginang,1,Positif
Twitter,@stravenues contoh2 di luar negeri emg bagus2 min soalnya pemerintah pusatnya beneran mau ngasih solusi transisi Elektrifikasi Bus. kalo di Indonesia ini setauku ya pempusnya malah ngasih EV ini buat kendaraan pribadi/mobil/motor/sepeda listrik. ya masa mau bikin Angkot BYD Atto? ,contoh negeri bagus min perintah pusat beneran ngasih solusi transisi elektrifikasi bus indonesia tau ya pempusnya ngasih ev kendara pribadimobilmotorsepeda listrik ya bikin angkot byd atto,20,Positif
Twitter,@xendless_s Rata2 sopir taxi mobil listrik baru ini bego2 dijalan..ga perna pake sein apa ga tau namanya sein or gatau sein nya dimana awokwkwkwk,sopir taxi mobil listrik bego dijalanga perna pakai sein tau nama sein or gatau sein nya mana awokwkwkwk,-4,Negatif
Twitter,Dan Ticktum ikut kritik regulasi mobil F1 di 2026! Kali ini giliran driver CUPRA KIRO Formula E Daniel Ticktum yang mengkritik mobil Formula 1 di regulasi 2026 yang baginya seharusnya tidak terlalu di-elektrifikasi. Menurutnya F1 harus kembali ke akarnya sebagai olahraga https://t.co/rjA0TelPQb,ticktum kritik regulasi mobil f kali gilir driver cupra kiro formula e daniel ticktum kritik mobil formula regulasi bagi elektrifikasi turut f akar olahraga,-7,Negatif
Twitter,Tampang Mobil Listrik Terbaru Toyota yang Punya Jarak Tempuh 515 Km https://t.co/nFTW8Q2LfK,tampang mobil listrik baru toyota jarak tempuh,4,Positif
Twitter,Pemerintah Setop Insentif Motor Listrik Ini Respons Adira (ADMF) https://t.co/lGs4MbTrcH,perintah setop insentif motor listrik respons adira admf,6,Positif
Twitter,10 Mobil Listrik Terlaris Januari 2026: BYD Atto 1 Pertama Jaecoo J5 Runner Up! https://t.co/JlNWLcqMjd,mobil listrik laris januari byd atto jaecoo j runner up,1,Positif
Twitter,@Qk1ng2 @AntoniusCDN Setiap moda transportasi nanti ada peminatnya. Kalau becak listrik biasanya penumpangnya orang2 yang dengan bawaan banyak tapi jarak tempuh dekat. Kayak emak2 yang belanja ke pasar. Atau emak2 antar anak sekolah tapi engga bisa naik motor. Rejeki sudah ada yg ngatur.,moda transportasi minat becak listrik tumpang orang bawa jarak tempuh kayak emak belanja pasar emak anak sekolah engga motor rejeki ngatur,6,Positif
Twitter,VinFast resmi meluncurkan dua model MPV listrik sekaligus Limo Green dan VF MPV 7 pada ajang Indonesia International Motor Show (IIMS) 2026 di JIExpo Kemayoran Jakarta. Peluncuran ini menjadi bagian dari komitmen jangka panjang perusahaan di Indonesia sekaligus memperluas https://t.co/cYcxaN6cla,vinfast resmi luncur model mpv listrik limo green vf mpv ajang indonesia international motor show iims jiexpo mayor jakarta luncur komitmen jangka usaha indonesia luas,11,Positif
Twitter,Dulu ada Escudo ada juga Grand Vitara. Nah sekarang Suzuki baru saja merilis Vitara versi terbarunya di Indonesia International Motor Show (IIMS) 2026 sekaligus menjadi mobil listrik pertama Suzuki. Selengkapnya di video https://t.co/7bEAllEwX2 #evitara #iims2026 #otomotif https://t.co/v5KvvORmyn,escudo grand vitara suzuki rilis vitara versi baru indonesia international motor show iims mobil listrik suzuki lengkap video,8,Positif
Twitter,Persaingan mobil listrik di Indonesia makin ketat. Berdasarkan data Januari 2026 dari Gabungan Industri Kendaraan Bermotor Indonesia Jaecoo J5 EV menempati posisi kedua sebagai mobil listrik terlaris nasional. Baca Selengkapnya https://t.co/9d0FhPw6lY ~NA #JaecooJ5EV https://t.co/3p5Myoi9I3,saing mobil listrik indonesia ketat dasar data januari gabung industri kendara motor indonesia jaecoo j ev tempat posisi mobil listrik laris nasional baca lengkap na,-7,Negatif
Twitter,Pemilik mobil listrik kini bisa memasang home charger di rumah lebih mudah. Pengajuan instalasi bisa dilakukan sendiri lewat aplikasi PLN Mobile tanpa harus ke diler atau kantor PLN. Baca Selengkapnya https://t.co/wNr3UvbQne ~NA #HomeCharger #MobilListrik #PLNMobile https://t.co/1Qsrcg6rGz,milik mobil listrik pasang home charger rumah mudah aju instalasi aplikasi pln mobile diler kantor pln baca lengkap na,11,Positif
Twitter,@isra_KK_ Per tukang cuci bisa 3-5 motor. Ambil lah paling banyak 5 motor per jam satu motor makan waktu cuci 12 menit. 5 x 7000 = 35.000 IDR Tetep gak masuk itungan di: - gaji tenaga buruh cuci - biaya air - biaya listrik pompa air - biaya sabun - sewa tempat https://t.co/fBIw5rmvD2,tukang cuci motor ambil motor jam motor makan cuci menit x idr tetep gak masuk itungan gaji tenaga buruh cuci biaya air biaya listrik pompa air biaya sabun sewa,-8,Negatif
Twitter,Dua Motor Listrik Baru Indomobil eMotor Meluncur di IIMS 2026 https://t.co/LpvRkSH5gU,motor listrik indomobil emotor luncur iims,0,Netral
Twitter,Segmen motor gede di atas Rp 200 juta ramai di IIMS 2026. Model yang ditawarkan beragam mulai dari matik premium listrik adventure sport cruiser hingga naked bike. Baca Selengkapnya https://t.co/3ICZ795LRw ~NA #MotorGede #IIMS2026 #MogeIndonesia #MotorPremium https://t.co/R79DAVsH6k,segmen motor gede rp juta ramai iims model tawar agam matik premium listrik adventure sport cruiser naked bike baca lengkap na,18,Positif
Twitter,Toyota Luncurkan Mobil Listrik Baru Jarak Tempuhnya 515 Km! https://t.co/PS6ErKWrYl,toyota luncur mobil listrik jarak tempuh,4,Positif
Twitter,Suzuki Indonesia resmi meluncurkan Suzuki e-Vitara di IIMS 2026. Mobil listrik impor dari India ini dibanderol Rp 755 juta (single tone) dan Rp 758 juta (dual tone) bersaing dengan Toyota Urban Cruiser EV yang dipasarkan Rp 759 763 juta. Baca Selengkapnya https://t.co/SKu7sRoVUE,suzuki indonesia resmi luncur suzuki evitara iims mobil listrik impor india banderol rp juta single tone rp juta dual tone saing toyota urban cruiser ev pasar rp juta baca lengkap,17,Positif
Twitter,@kompascom Berasa buat subsidi silang EV,asa subsidi silang ev,-1,Negatif
Twitter,Segmen mobil listrik Rp 100 jutaan kian ramai di pasar otomotif nasional. Beragam pabrikan menghadirkan model ringkas dengan harga terjangkau yang cocok untuk mobilitas perkotaan. Baca Selengkapnya https://t.co/VysKGk2lsu ~NA #MobilListrik #EVIndonesia https://t.co/kgMDLe66eH,segmen mobil listrik rp juta kian ramai pasar otomotif nasional agam pabrikan hadir model ringkas harga jangkau cocok mobilitas kota baca lengkap na,25,Positif
Twitter,Kehadiran Honda e:N1 sebagai mobil listrik pertama Honda di Indonesia sempat menarik perhatian saat debut di IIMS 2025. Lantas setelah setahun berlalu bagaimana kabarnya sekarang? Baca Selengkapnya https://t.co/TVnVV6DnJ2 ~NA #HondaeN1 #MobilListrik https://t.co/DE7L231Ukb,hadir honda en mobil listrik honda indonesia tarik perhati debut iims lantas tahun kabar baca lengkap na,12,Positif
Twitter,Dalam rangkaian HUT ke-18 tvOne akan bagi-bagi sebanyak total 18 UNIT sepeda &amp; motor listrik pintar dari @godaindonesia Yuk Ikutan dan semarakkan perayaan HUT 18 tvOne! Ikuti syarat dan ketentuan lengkapnya di Slide 2 #tvOneNews #CariBeritaditvOne #HUT18tvOne 18TahuntvOne https://t.co/aCfCxTEK2a,rangkai hut tvone bagibagi total unit sepeda amp motor listrik pintar yuk ikut semarak raya hut tvone ikut syarat tentu lengkap slide tahuntvone,-8,Negatif
Twitter,Simulasi Kredit Mobil Listrik Xpeng di IIMS 2026 Klik untuk baca: https://t.co/13Pj5Flkt5,simulasi kredit mobil listrik xpeng iims klik baca,4,Positif
Twitter,@alanaanastasya Agak impossible ya kak soalnya walaupun marak sepeda dan motor listrik pun motor bensin masih tetap berjalan,impossible ya kak marak sepeda motor listrik motor bensin jalan,4,Positif
Twitter,Dalam bisnis trip saya ke Tiongkok kemarin kami datang langsung ke kantor pusat otomotif BYD di Shenzen Guangdong Tiongkok. Melihat bagaimana komitmen mereka mengutamakan ekonomi hijau yang dibangun dari hulu ke hilir mulai dari produksi teknologi sampai terciptanya https://t.co/8jDAJhU9Pe,bisnis trip tiongkok kemarin langsung kantor pusat otomotif byd shenzen guangdong tiongkok komitmen utama ekonomi hijau bangun hulu hilir produksi teknologi cipta,13,Positif
Twitter,@Naufaldaakbar @SmwGwOto SPKLU U nya UMUM . Di apps ada keterangannya kalo charging station tsb bukan untuk umum https://t.co/LBCePEg1IA,spklu u nya apps terang charging station tsb,2,Positif
Twitter,Selamattt @yadhootx !!! DM Yaaaa Lagi kepikiran pindah ke mobil listrik tapi nunggu momen yang pas? Geely EX2 lagi special price lho. Cek dulu di sini https://t.co/4DDcdgm2sx #CekDuluDiBlibli #NoBlablaDiBlibli #otox https://t.co/6n4GqPBOCf,selamat dm ya pikir pindah mobil listrik nunggu momen pas geely ex special price lho cek,15,Positif
Twitter,@speedjunkiez @SmwGwOto Oh ini berarti umum gk ada keterangan SPKLU nya untuk karyawan. Kalo area khusus emang udh di blok bahkan ada keterangan nya di app nya .,oh terang spklu nya karyawan area khusus emang blok terang nya app nya,7,Positif
Twitter,kemarin naik gojek baru ngeh kalo motornya listrik. ini (motornya) sewa sama gojeknya ya bang? iya kak sewa tp nanti jd milik oh gitu. ini nanti kalau baterainya habis gimana? dicas dulu? ngecasnya di mana? tinggal tuker batre kak di alfa indomaret dandan bisa ooh. https://t.co/pDyPbOiIcM,kemarin gojek ngeh motor listrik motor sewa gojek ya bang iya kak sewa milik oh gitu baterai habis gimana cas ngecasnya tinggal tuker batre kak alfa indomaret dandan ooh,10,Positif
Twitter,Mobil Listrik Banyak tapi yang Kabinnya Seluas Ini Masih Jarang https://t.co/a2qqI3gpqI,mobil listrik kabin luas jarang,1,Positif
Twitter,@SmwGwOto Kayaknya itu SPKLU. Ada di aplikasi PLN. https://t.co/j9YwhZe48F,kayak spklu aplikasi pln,-7,Negatif
Twitter,@SmwGwOto SPKLU = Stasiun Pengisian Kendaraan Listrik Uistri Pejabat,spklu stasiun isi kendara listrik uistri jabat,-1,Negatif
Twitter,@SmwGwOto Kalau memang spklu punya pln laporkan aja di pln mobile. Kapan hari pernah mau ngecas di spklu pln di parkiran resto. Katanya motor nggak bisa. Padahal udah dijelasin kalo aku pake adaptor. Langsung lapor gak sampe seminggu akhirnya dibolehin malah ada colokan khusus motor ,spklu pln lapor pln mobile ngecas spklu pln parkir resto motor udah dijelasin pakai adaptor langsung lapor gak sampe minggu dibolehin colok khusus motor,10,Positif
Twitter,@SmwGwOto Jangankan SPKLU yg simple aja spt slot parkir khusus di perkantoran yang sudah ada usernya jg ga ada yg boleh pake kecuali ybs.,spklu simple spt slot parkir khusus kantor usernya pakai kecuali ybs,4,Positif
Twitter,@SmwGwOto SPKLU - nya buat umum tapi areanya itu mungkin itu areanya di parkiran khusus pekerja/staff jadi gak boleh Ibarat SPBU - untuk umum tapi kalo SPBU nya di rest area tol kemungkinan pengendara motor ngak boleh akses,spklu nya area area parkir khusus pekerjastaff gak spbu spbu nya rest area tol kendara motor ngak akses,3,Positif
